dataset\0252.jpg,Богоматерь Боголюбская,ХIХ в.,Дерево,None,Позолота,Масло,False,False
dataset\0253.jpg,Спас Вседержитель,ХIХ в.,Дерево,None,Позолота,Масло,False,False
dataset\0254.jpg,Иоанн Предтеча,ХIХ в.,Дерево,None,Позолота,Масло,False,False
dataset\0255.jpg,Богоматерь Троеручница,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0256.jpg,Богоматерь Умиление,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0257.jpg,Богоматерь Умиление,XX в.,Дерево,None,None,Масло,False,False
dataset\0258.jpg,Богоматерь Смоленская,ХIХ в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0259.jpg,Богоматерь Знамение,ХIХ в.,Дерево,Левкас,None,Темпера,False,False
dataset\0260.jpg,Богоматерь Иверская,XIX–XX в.,Дерево,None,None,Масло,False,True
dataset\0261.jpg,Богоматерь,XX в.,Дерево,None,None,Масло,False,True
dataset\0262.jpg,Богоматерь Всем скорбящим радость,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0263.jpg,Богоматерь Знамение,XIX–XX в.,Дерево,None,None,Темпера,False,False
dataset\0264.jpg,Богоматерь Неопалимая Купина,ХIХ в.,Дерево,None,None,Масло,False,False
dataset\0265.jpg,Богоматерь Одигидрия,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0266.jpg,Образ Похвалы Пресвятой Богородицы,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0267.jpg,Спас Вседержитель,XIX–XX в.,Дерево,None,None,Масло,False,False
dataset\0268.jpg,Спас Вседержитель,ХIХ в.,Дерево,None,None,Темпера,True,False
dataset\0269.jpg,Спас Вседержитель,ХIХ в.,Дерево,None,None,Темпера,False,True
dataset\0270.jpg,Спас Нерукотворный,ХIХ в.,Дерево,Левкас,None,Темпера,False,False
dataset\0271.jpg,Спас Вседержитель,XX в.,Дерево,None,None,Масло,False,True
dataset\0272.jpg,Спас Вседержитель,ХIХ в.,Дерево,None,None,Темпера,False,True
dataset\0273.jpg,Распятие с предстоящими,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0274.jpg,Святой Николай,XIX–XX в.,Дерево,None,None,Темпера,False,False
dataset\0275.jpg,Святой Николай,XX в.,Дерево,None,Позолота,Масло,False,False
dataset\0276.jpg,Святой Николай,XX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0277.jpg,Святой Николай,XIX–XX в.,Дерево,None,None,Масло,False,False
dataset\0278.jpg,Вознесение Христа,ХIХ в.,Дерево,None,None,Масло,False,False
dataset\0279.jpg,Святые Зосима и Савватий,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0280.jpg,Святая Екатерина,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0281.jpg,Св.Симеон Верхотурский,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0282.jpg,Архангел Михаил с избранными святыми на полях,ХIХ в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0283.jpg,Святой Архангел Рафаил с Тавием,ХVIII в.,Дерево,None,None,Темпера,False,False
dataset\0284.jpg,Иоанн Предтеча,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0285.jpg,Святые мученики Трифон и Евстафий,ХIХ в.,Дерево,None,None,Масло,False,False
dataset\0286.jpg,София Премудрая,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0287.jpg,Св.Симеон Верхотурский,ХIХ в.,Дерево,None,Позолота,Темпера,False,False
dataset\0288.jpg,Спорительница хлебов,ХIХ в.,Дерево,Левкас,None,Масло,False,False
dataset\0289.jpg,Святые Матвей и Лука,ХIХ в.,Дерево,None,None,Темпера,False,False
dataset\0290.jpg,"Воскресение – Сошествие во ад, с праздниками и образом Святой Троицы",ХVIII в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0291.jpg,Образ соборной и апостольской Церкви,ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0292.jpg,"Богоматерь Тихвинская, с циклом Сказания об образе в 16 клеймах",ХIХ в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0293.jpg,"Пророк Иоанн Предтеча – Ангел пустыни, с житием в 12 клеймах",XVIII–XIX в.,Дерево,Левкас,Паволока,Темпера,True,True
dataset\0294.jpg,"Распятие, с историей Страстей Христовых и праздниками",ХIХ в.,Дерево,Левкас,None,Темпера,True,False
dataset\0295.jpg,"Воскресение Христово, с праздниками",XIX–XX в.,Дерево,Левкас,Паволока,Масло,True,True
dataset\0296.jpg,"Воскресение – Сошествие во ад, с праздниками и образами четырех евангелистов",ХIХ в.,Дерево,Левкас,None,Темпера,True,False
dataset\0297.jpg,"Воскресение – Сошествие во ад, с праздниками",ХVIII в.,Дерево,Левкас,Паволока,Темпера,True,True
dataset\0298.jpg,"Святитель Николай, епископ Мирликийский, с житием в 16 клеймах",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0299.jpg,"Воскресение – Сошествие во ад, с образом «Единородный Сыне», историей Страстей Христовых, праздниками и изображениями четырех евангелистов",ХIХ в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0300.jpg,Минея на сентябрь,ХIХ в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0301.jpg,"Преподобный Макарий Унженский (Желтоводский), с житием в 12 клеймах",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0302.jpg,"Святые мученики Косма и Дамиан Асийские, с житием в 12 клеймах",ХIХ в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0303.jpg,"Пророк Илия в пустыне, с житием в 12 клеймах",ХIХ в.,Дерево,Левкас,None,Темпера,True,False
dataset\0304.jpg,"Богоматерь «Нечаянная Радость», с избранными богородичными праздниками и ветхозаветными прообразами",ХIХ в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0305.jpg,"Воскресение – Сошествие во ад, с праздниками",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0306.jpg,"Воскресение – Сошествие во ад, с праздниками и образами четырех евангелистов",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0307.jpg,"Воскресение – Сошествие во ад, с историей Страстей Христовых и праздниками, изображениями четырех евангелистов",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0308.jpg,"Воскресение – Сошествие во ад, с образом «Похвала Богоматери» и праздниками",ХVIII в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0309.jpg,"Преподобный Алексий, человек Божий, с житием в 12 клеймах",XIX в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0310.jpg,"Распятие, с историей Страстей Христовых и праздниками",XVII в.,Дерево,Левкас,None,Темпера,True,False
dataset\0311.jpg,"Священномученик Харлампий Магнезийский, с житием в 10 клеймах и образом Предста Царица",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0312.jpg,"Богоматерь Феодоровская, с циклом Сказания об образе",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0313.jpg,"Воскресение – Сошествие во ад, с праздниками",ХIХ в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0314.jpg,"Воскресение – Сошествие во ад, с избранными святыми и праздниками",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0315.jpg,"Воскресение – Сошествие во ад, с праздниками и образом Святой Троицы",ХVIII в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0316.jpg,"Воскресение – Сошествие во ад, с праздниками, образом Спаса Нерукотворного и избранными святыми",XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0317.jpg,"Воскресение – Сошествие во ад, с праздниками, образами Святой Троицы и четырех евангелистов",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0318.jpg,Шестоднев,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0319.jpg,"Воскресение – Сошествие во ад, с праздниками",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0320.jpg,"Воскресение – Сошествие во ад, с историей Страстей Христовых, праздниками и изображениями четырех евангелистов",ХIХ в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0321.jpg,"Воскресение – Сошествие во ад, с праздниками",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0322.jpg,"Воскресение – Сошествие во ад, с годовой минеей",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0323.jpg,"Великомученица Екатерина, с житием в 12 клеймах",ХIХ в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0324.jpg,"Воскресение – Сошествие во ад, с праздниками",ХIХ в.,Дерево,Левкас,Паволока,Темпера,True,True
dataset\0325.jpg,"Воскресение – Сошествие во ад, с историей Страстей Христовых и праздниками, изображениями четырех евангелистов",XIX в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0326.jpg,"Воскресение – Сошествие во ад, с праздниками",XIX в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0327.jpg,"Воскресение – Сошествие во ад, с праздниками, образами Святой Троицы и четырех евангелистов",XIX в.,Дерево,Левкас,None,Темпера,True,False
dataset\0328.jpg,"Преподобный Сергий Радонежский, с житием в 16 клеймах, в серебряном окладе",XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0329.jpg,"Воскресение – Сошествие во ад, с праздниками, сценами Сошествия Святого Духа, Покрова Богоматери, Усекновения главы Иоанна Предтечи и Илии пророка в пустыне",XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0330.jpg,"Воскресение – Сошествие во ад, с образом «Единородный Сыне», праздниками и изображениями четырех евангелистов",XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0331.jpg,"Воскресение – Сошествие во ад, с праздниками",ХVIII в.,Дерево,Левкас,Бархат,Смешанная,True,False
dataset\0332.jpg,"Троица Новозаветная (Сопрестолие), с избранными праздниками и четырьмя евангелистами",XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0333.jpg,"Воскресение – Сошествие во ад, с образом «Единородный Сыне», историей Страстей Христовых, изображениями четырех евангелистов и праздниками",XIX в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0334.jpg,Минея на сентябрь,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0335.jpg,Минея на октябрь,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0336.jpg,Минея на ноябрь,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0337.jpg,Минея на декабрь,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0338.jpg,Минея на январь,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0339.jpg,Минея на февраль,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0340.jpg,Минея на март,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0341.jpg,Минея на апрель ,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0342.jpg,Минея на май,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0343.jpg,Минея на июнь,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0344.jpg,Минея на июль,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0345.jpg,Минея на август ,XIX в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0346.jpg,Ангел Хранитель с избранными святыми,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0347.jpg,"Ангел Хранитель, со сценами деяний",ХVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0348.jpg,Апостол Иоанн Богослов,XVII–XVIII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0349.jpg,"Апостол Фома, из апостольского деисусного чина",XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0350.jpg,Архангел Гавриил,ХVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0351.jpg,Архангел Михаил грозных сил воевода,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0352.jpg,"Архангел Михаил, из деисусного чина",XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0353.jpg,Архангел Михаил,ХVIII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0354.jpg,Бичевание Христа,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0355.jpg,"Благовещение, из праздничного чина иконостаса",XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0356.jpg,Благовещение,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0357.jpg,"Богоматерь Владимирская, с двунадесятыми праздниками",ХVIII в.,Дерево,Левкас,None,Темпера,True,False
dataset\0358.jpg,"Богоматерь Владимирская, с преподобным Семионом и великомученицей Наталией",ХVIII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0359.jpg,Богоматерь Гликофилуса,XV в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0360.jpg,Богоматерь Знамение – Преподобный Варлаам Пинежский и праведный Георгий Шенкурский,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0361.jpg,Богоматерь Казанская,XX в.,Дерево,Левкас,Позолота,Смешанная,False,True
dataset\0362.jpg,"Богоматерь Коневская, святитель Николай Мирликийский, Чудо святого Георгия о змие, избранные святые",XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0363.jpg,Богоматерь Одигитрия (Грузинская),XV в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0364.jpg,"Богоматерь Одигитрия, с праздниками в двенадцати клеймах",XVI в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0365.jpg,Богоматерь Одигитрия,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0366.jpg,Богоматерь с младенцем. Распятие. Чудо Георгия о змие,XIX в.,Дерево,None,None,None,False,False
dataset\0367.jpg,"Богоматерь Тихвинская, с циклом сказания в 12 клеймах",XVIII–XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0368.jpg,Богоматерь Тихвинская,XVII в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0369.jpg,Богоматерь Умиление,XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0370.jpg,"Богоматерь Шуйская, со святыми на полях",XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0371.jpg,"Богоявление, из праздничного чина иконостаса",XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0372.jpg,Богоявление. Собор Иоанна Предтечи,XVI в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0373.jpg,Богоявление,XVII в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0374.jpg,Введение Богородицы во храм,XVII в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0375.jpg,Введение во храм Богородицы,XIX в.,Дерево,Левкас,None,Темпера,False,True
dataset\0376.jpg,"Великомученик Пантелеимон, с житием в 14 клеймах",XIX в.,Дерево,Левкас,None,Темпера,True,False
dataset\0377.jpg,Великомученица Екатерина Александрийская,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0378.jpg,Воздвижение Креста,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0379.jpg,"Воскресение – Сошествие во ад, из праздничного чина иконостаса",XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0380.jpg,"Воскресение – Сошествие во ад, с праздниками в 12 клеймах",XIX в.,Дерево,Левкас,None,Темпера,True,False
dataset\0381.jpg,"Воскресение – Сошествие во ад, с праздниками",XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0382.jpg,Девять мучеников кизических,XIX в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0383.jpg,"Деисусный чин, с преподобными Зосимой и Савватием Соловецкими",XVII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0384.jpg,Евангелист Иоанн Богослов с Прохором на острове Патмос,XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0385.jpg,Евангелист Матфей,XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0386.jpg,Евхаристия (Причащение хлебом),XVI в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0387.jpg,Жены мироносицы у гроба Господня,XVIII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0388.jpg,"Избранные святые, Распятие Христа, Спас Нерукотворный, Благовещение",XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0389.jpg,Икона ученическая,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0390.jpg,Иоанн Предтеча – ангел пустыни,XVII в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0391.jpg,Иоанн Предтеча в пустыне,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0392.jpg,Коронование Богоматери,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0393.jpg,"Митрополиты московские Иона, Петр, Алексей, Филипп",XX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0394.jpg,Обитель преподобных Зосимы и Савватия Соловецких,XVIII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0395.jpg,"Омовение ног, из праздничного чина иконостаса",XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0396.jpg,Покров Богоматери,XVI в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0397.jpg,"Похвала Богоматери, О Тебе Радуется, с чудотворными иконами Богоматери и циклом Акафиста",XVIII в.,Дерево,Левкас,None,Темпера,True,False
dataset\0398.jpg,Предста Царица со святыми и припадающими преподобными Зосимой и Савватием Соловецкими («Седмица»),XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0399.jpg,Преображение,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0400.jpg,Преподобная Анна Кашинская,XX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0401.jpg,Преподобные Зосима и Савватий Соловецкие,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0402.jpg,"Преподобные Максим Исповедник, Нифонт епископ Кипрский, Иоанн Дамаскин, Ефрем Сирин в молении перед Спасом Нерукотворным",XIX в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0403.jpg,Преподобный Антоний Римлянин,XVI в.,Дерево,Левкас,None,Темпера,False,False
dataset\0404.jpg,Преподобный Макарий Унженский,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0405.jpg,Преподобный Нил Столобенский,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0406.jpg,Преподобный Нифонт Кипрский и праведный Артемий Веркольский,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0407.jpg,Преподобный Сампсоний Странноприимец,XIX в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0408.jpg,Преподобный Серафим Саровский,XX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0409.jpg,"Преподобный Сергий Радонежский, с Троицей Ветхозаветной на поле",XVII в.,Дерево,Левкас,Позолота,Темпера,False,True
dataset\0410.jpg,Преподобный Феодосий Тотемский,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0411.jpg,Пророк Гедеон,XV в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0412.jpg,Пророк Даниил во рву львином,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0413.jpg,"Пророк Илья в пустыне, с житием в 14 клеймах",XVI в.,Дерево,Левкас,None,Темпера,True,False
dataset\0414.jpg,"Пророк Софония, преподобный Савва Звенигородский, священномученик Григорий, мученица Екатерина и преподобная Евгения в молении перед образом Богоматери Грузинской",XIX в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0415.jpg,Рождество Богоматери,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0416.jpg,Рождество Иоанна Предтечи,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0417.jpg,Рождество Пресвятой Богородицы,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0418.jpg,"Рождество Христово, с избранными святыми на полях",XVII в.,Дерево,Левкас,None,Темпера,False,True
dataset\0419.jpg,Рождество Христово,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0420.jpg,Свод чудотворных икон Богоматери в 165 клеймах,XVIII в.,Дерево,Левкас,None,Темпера,True,False
dataset\0421.jpg,Святая глава Иоанна Предтечи,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0422.jpg,"Святая княгиня Ольга, с житием",XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0423.jpg,"Святая Мария Египетская, с житием",XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0424.jpg,"Святая Параскева Пятница, с житием в двенадцати клеймах",XVII в.,Дерево,Левкас,Паволока,Темпера,True,False
dataset\0425.jpg,"Святая Троица Ветхозаветная, с деяниями",XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0426.jpg,Святитель Афанасий Александрийский,XV в.,Дерево,Левкас,None,Темпера,False,False
dataset\0427.jpg,Святитель Власий архиепископ Севастийский,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0428.jpg,"Святитель Иннокентий, епископ Иркутский",XIX в.,Дерево,None,None,Смешанная,False,False
dataset\0429.jpg,"Святитель Николай Мирликийский, с житием в двенадцати клеймах",XVII в.,Дерево,None,None,Темпера,True,False
dataset\0430.jpg,"Святитель Николай Мирликийский, с клеймами жития",XVI в.,Дерево,Левкас,None,Темпера,True,False
dataset\0431.jpg,"Святитель Николай Можайский, с житием в восьми клеймах на створах",XVII в.,Дерево,Левкас,None,Темпера,True,False
dataset\0432.jpg,Святитель Николай Можайский,XVI в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0433.jpg,"Святитель Николай, архиепископ Мирликийский, со св. Иоанном Предтечей и священномучеником Антипой Пергамским",XIX в.,Дерево,Левкас,None,Темпера,False,True
dataset\0434.jpg,"Святитель Николай, архиепископ Мирликийский, со святыми благоверными князьями Борисом и Глебом",XIX в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0435.jpg,"Святитель Николай, архиепископ Мирликийский",XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0436.jpg,Святой Алексий человек Божий и мученица Александра Римская,XX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0437.jpg,"Святой Власий, архиепископ Севастийский, в житии в шестнадцати клеймах",XVII в.,Дерево,Левкас,None,Темпера,True,False
dataset\0438.jpg,Святой воин великомученик Андрей Стратилат,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0439.jpg,Святой воин великомученик Мина,XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0440.jpg,Святой воин великомученик Феодор Стратилат,XIX в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0441.jpg,Святой Иоанн воин,XVIII в.,Дерево,Левкас,None,Темпера,False,True
dataset\0442.jpg,Святой князь Владимир и сцены Крещения Руси,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0443.jpg,"Святой мученик Виктор, святой воин великомученик Мина и архидиакон Викентий",XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0444.jpg,Святой Николай архиепископ Мирликийский,XIV в.,Дерево,Левкас,None,Темпера,False,False
dataset\0445.jpg,"Святой Феодор Стратилат и мученица Ирина, с преподобной Феодосией на полях",XVI в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0446.jpg,"Святые благоверные князья Борис и Глеб, с житием в 16 клеймах",XIX в.,Дерево,Левкас,None,Темпера,True,False
dataset\0447.jpg,Святые благоверные князья Борис и Глеб,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0448.jpg,"Святые благоверные князья Ярославские Феодор, Давид и Константин",XV в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0449.jpg,Спас Благое Молчание,XIX в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0450.jpg,Спас Вседержитель на престоле,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0451.jpg,"Спас Вседержитель, со святителем Николаем и Ильей Пророком",XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0452.jpg,Спас Вседержитель,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0453.jpg,Спас Нерукотворный – Покров Богоматери,XVIII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0454.jpg,"Спас Нерукотворный, с историей образа",XVII в.,Дерево,Левкас,Позолота,Темпера,True,False
dataset\0455.jpg,Спас Нерукотворный,XVIII в.,Дерево,Левкас,None,Темпера,False,False
dataset\0456.jpg,"Сретение Христа, из праздничного чина иконостаса",XVI в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0457.jpg,Схимонах Дорофей и явление иконы Югской Богоматери,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0458.jpg,Усекновение главы Иоанна Предтечи,XVI в.,Дерево,Левкас,Позолота,Темпера,False,True
dataset\0459.jpg,Успение Богоматери,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0460.jpg,"Успение святого Николая, с образом Богоматери Знамение и мучениками Косьмой и Дамианом на полях",XVI в.,Дерево,Левкас,Паволока,Темпера,False,True
dataset\0461.jpg,"Учебное пособие для иконописцев, с изображением последовательности работ при написании Богоматери Тихвинской",XX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0462.jpg,Царские врата (левая створка),XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0463.jpg,Царские врата (правая створка),XVI в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0464.jpg,Царские врата с изображением Благовещения и четырех евангелистов,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0465.jpg,Царские врата с сенью,XVII в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0466.jpg,Царские врата,XV в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0467.jpg,Чудо Архангела Михаила в Хонех,XIX в.,Дерево,Левкас,None,Темпера,False,False
dataset\0468.jpg,Чудо Архангела Михаила о Флоре и Лавре,XVII в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0469.jpg,Чудо Георгия о змие,XIX в.,Серебро,Эмаль,None,Смешанная,False,True
dataset\0470.jpg,Чудо святого Дмитрия Солунского,XX в.,Дерево,Левкас,Паволока,Темпера,False,False
dataset\0471.jpg,Явление Святой Троицы преподобному Александру Свирскому,XVII в.,Дерево,None,None,None,False,True
dataset\0472.jpg,"АПОСТОЛ ПЕТР, ИЗ ДЕИСУСНОГО ЧИНА",XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0473.jpg,АПОСТОЛ ТИМОФЕЙ И ИВАН ВЕЛИКИЙ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0474.jpg,АРХАНГЕЛ ГАВРИИЛ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0475.jpg,БЛАГОВЕРНЫЙ КНЯЗЬ МИХАИЛ ТВЕРСКОЙ,XX в.,Дерево,None,Позолота,Темпера,False,False
dataset\0476.jpg,БОГОМАТЕРЬ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0477.jpg,БОГОМАТЕРЬ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0478.jpg,БОГОМАТЕРЬ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0479.jpg,БОГОМАТЕРЬ ВЛАДИМИРСКАЯ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0480.jpg,"БОГОМАТЕРЬ ВЛАДИМИРСКАЯ, С ПРАЗДНИКАМИ НА ПОЛЯХ",XVIII в.,Дерево,None,None,Темпера,True,False
